# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-11-12 16:15:49 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10194200 CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10194200
#            TS   parameter     statistic     Description
#        143798       00060     00003     Discharge, cubic feet per second (Mean)
#        237564       00065     00003     Gage height, feet (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143798_00060_00003	143798_00060_00003_cd	237564_00065_00003	237564_00065_00003_cd
USGS	10194200	2021-12-26	13.0	A		
USGS	10194200	2021-12-27	10.4	A		
USGS	10194200	2021-12-28	14.4	A		
USGS	10194200	2021-12-29	13.6	A		
USGS	10194200	2021-12-30	13.1	A		
USGS	10194200	2021-12-31	12.7	A		
USGS	10194200	2022-01-01	5.70	A		
USGS	10194200	2022-01-02	2.75	A		
USGS	10194200	2022-01-03	6.12	A		
USGS	10194200	2022-01-04	13.0	A		
USGS	10194200	2022-01-05	14.1	A		
USGS	10194200	2022-01-06	14.8	A		
USGS	10194200	2022-01-07	14.6	A		
USGS	10194200	2022-01-08	14.4	A		
USGS	10194200	2022-01-09	7.84	A		
USGS	10194200	2022-01-10	5.53	A		
USGS	10194200	2022-01-11	8.47	A		
USGS	10194200	2022-01-12	10.5	A		
USGS	10194200	2022-01-13	11.8	A		
USGS	10194200	2022-01-14	14.0	A		
USGS	10194200	2022-01-15	9.62	A		
USGS	10194200	2022-01-16	7.99	A		
USGS	10194200	2022-01-17	10.2	A		
USGS	10194200	2022-01-18	14.6	A		
USGS	10194200	2022-01-19	12.6	A		
USGS	10194200	2022-01-20	12.5	A		
USGS	10194200	2022-01-21	12.7	A		
USGS	10194200	2022-01-22	12.2	A		
USGS	10194200	2022-01-23	9.39	A		
USGS	10194200	2022-01-24	9.27	A		
USGS	10194200	2022-01-25	12.6	A		
USGS	10194200	2022-01-26	8.25	A		
USGS	10194200	2022-01-27	7.04	A		
USGS	10194200	2022-01-28	7.16	A		
USGS	10194200	2022-01-29	8.26	A		
USGS	10194200	2022-01-30	9.12	A		
USGS	10194200	2022-01-31	10.6	A		
USGS	10194200	2022-02-01	11.5	A		
USGS	10194200	2022-02-02	8.31	A		
USGS	10194200	2022-02-03	7.15	A		
USGS	10194200	2022-02-04	7.88	A		
USGS	10194200	2022-02-05	9.12	A		
USGS	10194200	2022-02-06	11.0	A		
USGS	10194200	2022-02-07	10.9	A		
USGS	10194200	2022-02-08	11.6	A		
USGS	10194200	2022-02-09	12.2	A		
USGS	10194200	2022-02-10	12.7	A		
USGS	10194200	2022-02-11	14.0	A		
USGS	10194200	2022-02-12	12.7	A		
USGS	10194200	2022-02-13	12.7	A		
USGS	10194200	2022-02-14	13.8	A		
USGS	10194200	2022-02-15	13.8	A		
USGS	10194200	2022-02-16	13.1	A		
USGS	10194200	2022-02-17	12.6	A		
USGS	10194200	2022-02-18	11.7	A		
USGS	10194200	2022-02-19	12.5	A		
USGS	10194200	2022-02-20	13.8	A		
USGS	10194200	2022-02-21	14.1	A		
USGS	10194200	2022-02-22	13.3	A		
USGS	10194200	2022-02-23	12.7	A		
USGS	10194200	2022-02-24	10.8	A		
USGS	10194200	2022-02-25	9.63	A		
USGS	10194200	2022-02-26	7.90	A		
USGS	10194200	2022-02-27	10.9	A		
USGS	10194200	2022-02-28	15.5	A		
USGS	10194200	2022-03-01	16.6	A		
USGS	10194200	2022-03-02	19.3	A		
USGS	10194200	2022-03-03	22.5	A		
USGS	10194200	2022-03-04	22.0	A		
USGS	10194200	2022-03-05	19.1	A		
USGS	10194200	2022-03-06	16.4	A		
USGS	10194200	2022-03-07	15.3	A		
USGS	10194200	2022-03-08	13.6	A		
USGS	10194200	2022-03-09	16.7	A		
USGS	10194200	2022-03-10	14.7	A		
USGS	10194200	2022-03-11	10.1	A		
USGS	10194200	2022-03-12	14.4	A		
USGS	10194200	2022-03-13	15.6	A		
USGS	10194200	2022-03-14	14.0	A		
USGS	10194200	2022-03-15	14.8	A		
USGS	10194200	2022-03-16	19.4	A		
USGS	10194200	2022-03-17	16.5	A		
USGS	10194200	2022-03-18	16.1	A		
USGS	10194200	2022-03-19	16.4	A		
USGS	10194200	2022-03-20	16.9	A		
USGS	10194200	2022-03-21	15.6	A		
USGS	10194200	2022-03-22	15.3	A		
USGS	10194200	2022-03-23	14.7	A		
USGS	10194200	2022-03-24	17.2	A		
USGS	10194200	2022-03-25	23.3	A		
USGS	10194200	2022-03-26	32.9	A		
USGS	10194200	2022-03-27	39.6	A		
USGS	10194200	2022-03-28	40.4	A		
USGS	10194200	2022-03-29	40.7	A		
USGS	10194200	2022-03-30	37.3	A		
USGS	10194200	2022-03-31	35.3	A		
USGS	10194200	2022-04-01	31.6	A		
USGS	10194200	2022-04-02	31.8	A		
USGS	10194200	2022-04-03	36.6	A		
USGS	10194200	2022-04-04	38.0	A		
USGS	10194200	2022-04-05	40.6	A		
USGS	10194200	2022-04-06	44.7	A		
USGS	10194200	2022-04-07	42.1	A		
USGS	10194200	2022-04-08	42.0	A		
USGS	10194200	2022-04-09	47.2	A		
USGS	10194200	2022-04-10	48.7	A		
USGS	10194200	2022-04-11	45.4	A		
USGS	10194200	2022-04-12	45.6	A		
USGS	10194200	2022-04-13	40.7	A		
USGS	10194200	2022-04-14	38.5	A		
USGS	10194200	2022-04-15	36.5	A		
USGS	10194200	2022-04-16	36.3	A		
USGS	10194200	2022-04-17	36.3	A		
USGS	10194200	2022-04-18	41.8	A		
USGS	10194200	2022-04-19	51.7	A		
USGS	10194200	2022-04-20	62.6	A		
USGS	10194200	2022-04-21	68.7	A		
USGS	10194200	2022-04-22	76.6	A		
USGS	10194200	2022-04-23	71.8	A		
USGS	10194200	2022-04-24	64.0	A		
USGS	10194200	2022-04-25	57.4	A		
USGS	10194200	2022-04-26	52.0	A		
USGS	10194200	2022-04-27	52.0	A		
USGS	10194200	2022-04-28	62.6	A		
USGS	10194200	2022-04-29	68.2	A		
USGS	10194200	2022-04-30	69.8	A		
USGS	10194200	2022-05-01	73.3	A		
USGS	10194200	2022-05-02	72.2	A		
USGS	10194200	2022-05-03	73.9	A		
USGS	10194200	2022-05-04	71.9	A		
USGS	10194200	2022-05-05	66.9	A		
USGS	10194200	2022-05-06	66.9	A		
USGS	10194200	2022-05-07	78.1	A		
USGS	10194200	2022-05-08	87.8	A		
USGS	10194200	2022-05-09	93.8	A		
USGS	10194200	2022-05-10	90.4	A		
USGS	10194200	2022-05-11	84.9	A		
USGS	10194200	2022-05-12	82.3	A		
USGS	10194200	2022-05-13	78.5	A		
USGS	10194200	2022-05-14	77.9	A		
USGS	10194200	2022-05-15	84.1	A		
USGS	10194200	2022-05-16	94.3	A		
USGS	10194200	2022-05-17	102	A		
USGS	10194200	2022-05-18	104	A		
USGS	10194200	2022-05-19	107	A		
USGS	10194200	2022-05-20	111	A		
USGS	10194200	2022-05-21	103	A		
USGS	10194200	2022-05-22	91.6	A		
USGS	10194200	2022-05-23	85.6	A		
USGS	10194200	2022-05-24	80.9	A		
USGS	10194200	2022-05-25	78.1	A		
USGS	10194200	2022-05-26	79.5	A		
USGS	10194200	2022-05-27	84.8	A		
USGS	10194200	2022-05-28	88.0	A		
USGS	10194200	2022-05-29	86.1	A		
USGS	10194200	2022-05-30	79.3	A		
USGS	10194200	2022-05-31	71.4	A		
USGS	10194200	2022-06-01	65.0	A		
USGS	10194200	2022-06-02	61.4	A		
USGS	10194200	2022-06-03	62.2	A		
USGS	10194200	2022-06-04	63.6	A		
USGS	10194200	2022-06-05	63.5	A		
USGS	10194200	2022-06-06	64.4	A		
USGS	10194200	2022-06-07	67.0	A		
USGS	10194200	2022-06-08	66.6	A		
USGS	10194200	2022-06-09	64.3	A		
USGS	10194200	2022-06-10	62.9	A		
USGS	10194200	2022-06-11	61.2	A		
USGS	10194200	2022-06-12	58.2	A		
USGS	10194200	2022-06-13	55.6	A		
USGS	10194200	2022-06-14	50.4	A		
USGS	10194200	2022-06-15	44.1	A		
USGS	10194200	2022-06-16	39.9	A		
USGS	10194200	2022-06-17	37.4	A		
USGS	10194200	2022-06-18	37.5	A		
USGS	10194200	2022-06-19	36.0	A		
USGS	10194200	2022-06-20	33.1	A		
USGS	10194200	2022-06-21	30.5	A		
USGS	10194200	2022-06-22	29.3	A		
USGS	10194200	2022-06-23	27.7	A		
USGS	10194200	2022-06-24	26.6	A		
USGS	10194200	2022-06-25	25.6	A		
USGS	10194200	2022-06-26	24.6	A		
USGS	10194200	2022-06-27	22.6	A		
USGS	10194200	2022-06-28	21.3	A		
USGS	10194200	2022-06-29	21.2	A		
USGS	10194200	2022-06-30	19.8	A		
USGS	10194200	2022-07-01	19.2	A		
USGS	10194200	2022-07-02	17.9	A		
USGS	10194200	2022-07-03	16.5	A		
USGS	10194200	2022-07-04	15.3	A		
USGS	10194200	2022-07-05	14.8	A		
USGS	10194200	2022-07-06	14.4	A		
USGS	10194200	2022-07-07	13.4	A		
USGS	10194200	2022-07-08	12.2	A		
USGS	10194200	2022-07-09	11.6	A		
USGS	10194200	2022-07-10	11.4	A		
USGS	10194200	2022-07-11	11.3	A		
USGS	10194200	2022-07-12	11.4	A		
USGS	10194200	2022-07-13	13.9	A		
USGS	10194200	2022-07-14	13.2	A		
USGS	10194200	2022-07-15	12.5	A		
USGS	10194200	2022-07-16	10.8	A		
USGS	10194200	2022-07-17	10.8	A		
USGS	10194200	2022-07-18	11.9	A		
USGS	10194200	2022-07-19	10.0	A		
USGS	10194200	2022-07-20	9.29	A		
USGS	10194200	2022-07-21	8.74	A		
USGS	10194200	2022-07-22	8.69	A		
USGS	10194200	2022-07-23	7.67	A		
USGS	10194200	2022-07-24	8.55	A		
USGS	10194200	2022-07-25	9.66	A		
USGS	10194200	2022-07-26	9.37	A		
USGS	10194200	2022-07-27	9.84	A		
USGS	10194200	2022-07-28	11.3	A		
USGS	10194200	2022-07-29	11.1	A		
USGS	10194200	2022-07-30	10.0	A		
USGS	10194200	2022-07-31	10.1	A		
USGS	10194200	2022-08-01	9.24	A		
USGS	10194200	2022-08-02	11.9	A		
USGS	10194200	2022-08-03	11.4	A		
USGS	10194200	2022-08-04	9.73	A		
USGS	10194200	2022-08-05	10.9	A		
USGS	10194200	2022-08-06	9.12	A		
USGS	10194200	2022-08-07	8.69	A		
USGS	10194200	2022-08-08	7.98	A		
USGS	10194200	2022-08-09	8.00	A		
USGS	10194200	2022-08-10	9.05	A		
USGS	10194200	2022-08-11	30.8	A		
USGS	10194200	2022-08-12	31.4	A		
USGS	10194200	2022-08-13	34.2	A		
USGS	10194200	2022-08-14	25.4	A		
USGS	10194200	2022-08-15	21.9	A		
USGS	10194200	2022-08-16	18.9	A		
USGS	10194200	2022-08-17	16.2	A		
USGS	10194200	2022-08-18	17.2	A		
USGS	10194200	2022-08-19	17.8	A		
USGS	10194200	2022-08-20	18.8	A		
USGS	10194200	2022-08-21	18.7	A		
USGS	10194200	2022-08-22	14.1	A		
USGS	10194200	2022-08-23	12.2	A		
USGS	10194200	2022-08-24	11.8	A		
USGS	10194200	2022-08-25	14.7	A		
USGS	10194200	2022-08-26	13.7	A		
USGS	10194200	2022-08-27	12.2	A		
USGS	10194200	2022-08-28	11.9	A		
USGS	10194200	2022-08-29	11.0	A		
USGS	10194200	2022-08-30	10.5	A		
USGS	10194200	2022-08-31	9.73	A		
USGS	10194200	2022-09-01	8.87	A		
USGS	10194200	2022-09-02	8.75	A		
USGS	10194200	2022-09-03	8.47	A		
USGS	10194200	2022-09-04	8.25	A		
USGS	10194200	2022-09-05	7.92	A		
USGS	10194200	2022-09-06	7.73	A		
USGS	10194200	2022-09-07	7.56	A		
USGS	10194200	2022-09-08	7.55	A		
USGS	10194200	2022-09-09	7.45	A		
USGS	10194200	2022-09-10	7.51	A		
USGS	10194200	2022-09-11	7.45	A		
USGS	10194200	2022-09-12	8.40	A		
USGS	10194200	2022-09-13	11.2	A		
USGS	10194200	2022-09-14	9.94	A		
USGS	10194200	2022-09-15	11.8	A		
USGS	10194200	2022-09-16	12.6	A		
USGS	10194200	2022-09-17	11.5	A		
USGS	10194200	2022-09-18	11.0	A		
USGS	10194200	2022-09-19	9.54	A		
USGS	10194200	2022-09-20	9.11	A		
USGS	10194200	2022-09-21	9.22	A		
USGS	10194200	2022-09-22	9.44	A		
USGS	10194200	2022-09-23	8.87	A		
USGS	10194200	2022-09-24	8.72	A		
USGS	10194200	2022-09-25	8.36	A		
USGS	10194200	2022-09-26	8.28	A		
USGS	10194200	2022-09-27	8.20	A		
USGS	10194200	2022-09-28	12.9	A		
USGS	10194200	2022-09-29	13.3	A		
USGS	10194200	2022-09-30	11.5	A		
USGS	10194200	2022-10-01	11.6	A		
USGS	10194200	2022-10-02	11.7	A		
USGS	10194200	2022-10-03	13.2	A		
USGS	10194200	2022-10-04	12.4	A		
USGS	10194200	2022-10-05	12.4	A		
USGS	10194200	2022-10-06	12.4	P		
USGS	10194200	2022-10-07	12.1	P		
USGS	10194200	2022-10-08	12.1	P		
USGS	10194200	2022-10-09	12.0	P		
USGS	10194200	2022-10-10	12.0	P		
USGS	10194200	2022-10-11	12.0	P		
USGS	10194200	2022-10-12	11.7	P		
USGS	10194200	2022-10-13	11.5	P		
USGS	10194200	2022-10-14	11.3	P		
USGS	10194200	2022-10-15	11.4	P		
USGS	10194200	2022-10-16	11.5	P		
USGS	10194200	2022-10-17	11.4	P		
USGS	10194200	2022-10-18	11.4	P		
USGS	10194200	2022-10-19	11.3	P		
USGS	10194200	2022-10-20	11.3	P		
USGS	10194200	2022-10-21	11.3	P		
USGS	10194200	2022-10-22	11.7	P		
USGS	10194200	2022-10-23	16.9	P		
USGS	10194200	2022-10-24	14.5	P		
USGS	10194200	2022-10-25	14.5	P		
USGS	10194200	2022-10-26	15.7	P		
USGS	10194200	2022-10-27	14.2	P		
USGS	10194200	2022-10-28	12.1	P		
USGS	10194200	2022-10-29	13.5	P		
USGS	10194200	2022-10-30	13.0	P		
USGS	10194200	2022-10-31	12.7	P		
USGS	10194200	2022-11-01	13.3	P		
USGS	10194200	2022-11-02	13.8	P		
USGS	10194200	2022-11-03	15.4	P		
USGS	10194200	2022-11-04	13.0	P		
USGS	10194200	2022-11-05	16.1	P		
USGS	10194200	2022-11-06	15.3	P		
USGS	10194200	2022-11-07	14.8	P		
USGS	10194200	2022-11-08	14.8	P		
USGS	10194200	2022-11-09	20.6	P		
USGS	10194200	2022-11-10	13.8	P		
USGS	10194200	2022-11-11	8.25	P		
