# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-05 16:44:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09285900 STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 09285900
#            TS   parameter     statistic     Description
#        142904       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	142904_00060_00003	142904_00060_00003_cd
USGS	09285900	2019-08-26	108	A
USGS	09285900	2019-08-27	108	A
USGS	09285900	2019-08-28	108	A
USGS	09285900	2019-08-29	109	A
USGS	09285900	2019-08-30	110	A
USGS	09285900	2019-08-31	109	A
USGS	09285900	2019-09-01	109	A
USGS	09285900	2019-09-02	108	A
USGS	09285900	2019-09-03	109	A
USGS	09285900	2019-09-04	109	A
USGS	09285900	2019-09-05	111	A
USGS	09285900	2019-09-06	109	A
USGS	09285900	2019-09-07	108	A
USGS	09285900	2019-09-08	112	A
USGS	09285900	2019-09-09	110	A
USGS	09285900	2019-09-10	111	A
USGS	09285900	2019-09-11	112	A
USGS	09285900	2019-09-12	111	A
USGS	09285900	2019-09-13	110	A
USGS	09285900	2019-09-14	112	A
USGS	09285900	2019-09-15	111	A
USGS	09285900	2019-09-16	111	A
USGS	09285900	2019-09-17	111	A
USGS	09285900	2019-09-18	110	A
USGS	09285900	2019-09-19	111	A
USGS	09285900	2019-09-20	112	A
USGS	09285900	2019-09-21	112	A
USGS	09285900	2019-09-22	111	A
USGS	09285900	2019-09-23	110	A
USGS	09285900	2019-09-24	108	A
USGS	09285900	2019-09-25	112	A
USGS	09285900	2019-09-26	110	A
USGS	09285900	2019-09-27	104	A
USGS	09285900	2019-09-28	106	A
USGS	09285900	2019-09-29	105	A
USGS	09285900	2019-09-30	104	A
USGS	09285900	2019-10-01	104	A
USGS	09285900	2019-10-02	99.8	A
USGS	09285900	2019-10-03	101	A
USGS	09285900	2019-10-04	98.9	A
USGS	09285900	2019-10-05	97.8	A
USGS	09285900	2019-10-06	97.0	A
USGS	09285900	2019-10-07	95.4	A
USGS	09285900	2019-10-08	82.8	A
USGS	09285900	2019-10-09	83.2	A
USGS	09285900	2019-10-10	84.0	A
USGS	09285900	2019-10-11	83.2	A
USGS	09285900	2019-10-12	82.3	A
USGS	09285900	2019-10-13	81.7	A
USGS	09285900	2019-10-14	81.1	A
USGS	09285900	2019-10-15	80.4	A
USGS	09285900	2019-10-16	80.2	A
USGS	09285900	2019-10-17	66.3	A
USGS	09285900	2019-10-18	58.3	A
USGS	09285900	2019-10-19	57.8	A
USGS	09285900	2019-10-20	57.9	A
USGS	09285900	2019-10-21	56.2	A
USGS	09285900	2019-10-22	51.1	A
USGS	09285900	2019-10-23	50.1	A
USGS	09285900	2019-10-24	49.8	A
USGS	09285900	2019-10-25	49.5	A
USGS	09285900	2019-10-26	49.3	A
USGS	09285900	2019-10-27	49.4	A
USGS	09285900	2019-10-28	48.1	A
USGS	09285900	2019-10-29	47.8	A
USGS	09285900	2019-10-30	38.9	A:e
USGS	09285900	2019-10-31	43.7	A:e
USGS	09285900	2019-11-01	45.4	A
USGS	09285900	2019-11-02	44.7	A
USGS	09285900	2019-11-03	44.4	A
USGS	09285900	2019-11-04	44.0	A
USGS	09285900	2019-11-05	43.8	A
USGS	09285900	2019-11-06	43.5	A
USGS	09285900	2019-11-07	43.9	A
USGS	09285900	2019-11-08	43.4	A
USGS	09285900	2019-11-09	42.8	A
USGS	09285900	2019-11-10	42.6	A
USGS	09285900	2019-11-11	42.2	A
USGS	09285900	2019-11-12	42.0	A
USGS	09285900	2019-11-13	41.8	A
USGS	09285900	2019-11-14	41.5	A
USGS	09285900	2019-11-15	41.2	A
USGS	09285900	2019-11-16	40.8	A
USGS	09285900	2019-11-17	40.6	A
USGS	09285900	2019-11-18	40.6	A
USGS	09285900	2019-11-19	40.6	A
USGS	09285900	2019-11-20	42.4	A
USGS	09285900	2019-11-21	42.1	A
USGS	09285900	2019-11-22	41.0	A
USGS	09285900	2019-11-23	40.7	A
USGS	09285900	2019-11-24	40.6	A
USGS	09285900	2019-11-25	41.0	A
USGS	09285900	2019-11-26	39.8	A:e
USGS	09285900	2019-11-27	40.1	A:e
USGS	09285900	2019-11-28	41.0	A
USGS	09285900	2019-11-29	43.8	A
USGS	09285900	2019-11-30	40.6	A:e
USGS	09285900	2019-12-01	40.3	A:e
USGS	09285900	2019-12-02	43.4	A:e
USGS	09285900	2019-12-03	41.7	A:e
USGS	09285900	2019-12-04	40.9	A:e
USGS	09285900	2019-12-05	40.6	A
USGS	09285900	2019-12-06	39.1	A
USGS	09285900	2019-12-07	39.0	A
USGS	09285900	2019-12-08	39.7	A
USGS	09285900	2019-12-09	38.9	A
USGS	09285900	2019-12-10	38.4	A:e
USGS	09285900	2019-12-11	39.6	A:e
USGS	09285900	2019-12-12	38.3	A
USGS	09285900	2019-12-13	39.4	A
USGS	09285900	2019-12-14	39.8	A
USGS	09285900	2019-12-15	34.7	A:e
USGS	09285900	2019-12-16	34.4	A:e
USGS	09285900	2019-12-17	29.4	A:e
USGS	09285900	2019-12-18	26.9	A:e
USGS	09285900	2019-12-19	34.5	A:e
USGS	09285900	2019-12-20	38.3	A:e
USGS	09285900	2019-12-21	41.7	A:e
USGS	09285900	2019-12-22	43.0	A:e
USGS	09285900	2019-12-23	42.3	A:e
USGS	09285900	2019-12-24	41.2	A
USGS	09285900	2019-12-25	40.2	A
USGS	09285900	2019-12-26	40.0	A
USGS	09285900	2019-12-27	38.9	A
USGS	09285900	2019-12-28	37.2	A:e
USGS	09285900	2019-12-29	34.2	A:e
USGS	09285900	2019-12-30	36.7	A:e
USGS	09285900	2019-12-31	38.1	A:e
USGS	09285900	2020-01-01	41.7	A:e
USGS	09285900	2020-01-02	41.9	A:e
USGS	09285900	2020-01-03	40.7	A:e
USGS	09285900	2020-01-04	38.7	A:e
USGS	09285900	2020-01-05	36.8	A:e
USGS	09285900	2020-01-06	36.4	A:e
USGS	09285900	2020-01-07	37.5	A:e
USGS	09285900	2020-01-08	37.6	A:e
USGS	09285900	2020-01-09	38.4	A:e
USGS	09285900	2020-01-10	38.7	A:e
USGS	09285900	2020-01-11	40.5	A:e
USGS	09285900	2020-01-12	40.3	A:e
USGS	09285900	2020-01-13	44.9	A:e
USGS	09285900	2020-01-14	43.3	A:e
USGS	09285900	2020-01-15	41.9	A:e
USGS	09285900	2020-01-16	42.1	A:e
USGS	09285900	2020-01-17	41.8	A:e
USGS	09285900	2020-01-18	41.6	A:e
USGS	09285900	2020-01-19	42.4	A:e
USGS	09285900	2020-01-20	42.7	A:e
USGS	09285900	2020-01-21	42.3	A:e
USGS	09285900	2020-01-22	42.1	A:e
USGS	09285900	2020-01-23	41.3	A
USGS	09285900	2020-01-24	41.1	A
USGS	09285900	2020-01-25	40.9	A
USGS	09285900	2020-01-26	41.0	A
USGS	09285900	2020-01-27	41.0	A
USGS	09285900	2020-01-28	40.7	A
USGS	09285900	2020-01-29	40.4	A
USGS	09285900	2020-01-30	40.5	A
USGS	09285900	2020-01-31	39.8	A:e
USGS	09285900	2020-02-01	40.6	A
USGS	09285900	2020-02-02	40.0	A:e
USGS	09285900	2020-02-03	40.6	A
USGS	09285900	2020-02-04	39.6	A:e
USGS	09285900	2020-02-05	37.3	A:e
USGS	09285900	2020-02-06	45.3	A:e
USGS	09285900	2020-02-07	41.7	A
USGS	09285900	2020-02-08	40.4	A
USGS	09285900	2020-02-09	40.0	A
USGS	09285900	2020-02-10	38.1	A
USGS	09285900	2020-02-11	37.5	A
USGS	09285900	2020-02-12	40.8	A
USGS	09285900	2020-02-13	39.4	A
USGS	09285900	2020-02-14	38.2	A
USGS	09285900	2020-02-15	39.0	A
USGS	09285900	2020-02-16	39.1	A
USGS	09285900	2020-02-17	39.3	A
USGS	09285900	2020-02-18	37.3	A
USGS	09285900	2020-02-19	36.7	A
USGS	09285900	2020-02-20	34.0	A:e
USGS	09285900	2020-02-21	37.9	A:e
USGS	09285900	2020-02-22	35.4	A:e
USGS	09285900	2020-02-23	37.5	A
USGS	09285900	2020-02-24	38.2	A
USGS	09285900	2020-02-25	35.4	A:e
USGS	09285900	2020-02-26	34.9	A:e
USGS	09285900	2020-02-27	38.1	A
USGS	09285900	2020-02-28	37.6	A
USGS	09285900	2020-02-29	38.1	A
USGS	09285900	2020-03-01	38.2	A
USGS	09285900	2020-03-02	37.7	A
USGS	09285900	2020-03-03	38.0	A
USGS	09285900	2020-03-04	37.8	A
USGS	09285900	2020-03-05	38.5	A
USGS	09285900	2020-03-06	38.8	A
USGS	09285900	2020-03-07	39.0	A
USGS	09285900	2020-03-08	39.7	A
USGS	09285900	2020-03-09	39.2	A
USGS	09285900	2020-03-10	38.2	A
USGS	09285900	2020-03-11	37.9	A
USGS	09285900	2020-03-12	38.0	A
USGS	09285900	2020-03-13	38.7	A
USGS	09285900	2020-03-14	38.1	A
USGS	09285900	2020-03-15	37.8	A
USGS	09285900	2020-03-16	37.4	A
USGS	09285900	2020-03-17	37.4	A
USGS	09285900	2020-03-18	38.4	A
USGS	09285900	2020-03-19	38.7	A
USGS	09285900	2020-03-20	38.6	A
USGS	09285900	2020-03-21	37.6	A
USGS	09285900	2020-03-22	37.4	A
USGS	09285900	2020-03-23	37.1	A
USGS	09285900	2020-03-24	37.0	A
USGS	09285900	2020-03-25	36.9	A
USGS	09285900	2020-03-26	36.9	A
USGS	09285900	2020-03-27	36.7	A
USGS	09285900	2020-03-28	36.6	A
USGS	09285900	2020-03-29	36.7	A
USGS	09285900	2020-03-30	36.6	A
USGS	09285900	2020-03-31	36.3	A
USGS	09285900	2020-04-01	41.1	A
USGS	09285900	2020-04-02	45.0	A
USGS	09285900	2020-04-03	45.5	A
USGS	09285900	2020-04-04	45.6	A
USGS	09285900	2020-04-05	45.7	A
USGS	09285900	2020-04-06	46.4	A
USGS	09285900	2020-04-07	47.1	A
USGS	09285900	2020-04-08	47.4	A
USGS	09285900	2020-04-09	48.2	A
USGS	09285900	2020-04-10	48.6	A
USGS	09285900	2020-04-11	49.0	A
USGS	09285900	2020-04-12	49.6	A
USGS	09285900	2020-04-13	50.0	A
USGS	09285900	2020-04-14	50.0	A
USGS	09285900	2020-04-15	50.2	A
USGS	09285900	2020-04-16	50.8	A
USGS	09285900	2020-04-17	49.8	A
USGS	09285900	2020-04-18	50.0	A
USGS	09285900	2020-04-19	50.5	A
USGS	09285900	2020-04-20	50.7	A
USGS	09285900	2020-04-21	51.2	A
USGS	09285900	2020-04-22	52.0	A
USGS	09285900	2020-04-23	53.0	A
USGS	09285900	2020-04-24	54.2	A
USGS	09285900	2020-04-25	55.6	A
USGS	09285900	2020-04-26	57.9	A
USGS	09285900	2020-04-27	60.6	A
USGS	09285900	2020-04-28	63.2	A
USGS	09285900	2020-04-29	65.3	A
USGS	09285900	2020-04-30	69.5	A
USGS	09285900	2020-05-01	73.8	A
USGS	09285900	2020-05-02	77.7	A
USGS	09285900	2020-05-03	77.1	A
USGS	09285900	2020-05-04	75.7	A
USGS	09285900	2020-05-05	74.0	A
USGS	09285900	2020-05-06	72.5	A
USGS	09285900	2020-05-07	71.4	A
USGS	09285900	2020-05-08	70.6	A
USGS	09285900	2020-05-09	68.8	A
USGS	09285900	2020-05-10	67.6	A
USGS	09285900	2020-05-11	66.7	A
USGS	09285900	2020-05-12	65.8	A
USGS	09285900	2020-05-13	65.7	A
USGS	09285900	2020-05-14	65.1	A
USGS	09285900	2020-05-15	64.7	A
USGS	09285900	2020-05-16	63.6	A
USGS	09285900	2020-05-17	63.3	A
USGS	09285900	2020-05-18	62.4	A
USGS	09285900	2020-05-19	61.6	A
USGS	09285900	2020-05-20	62.0	A
USGS	09285900	2020-05-21	62.0	A
USGS	09285900	2020-05-22	61.7	A
USGS	09285900	2020-05-23	61.6	A
USGS	09285900	2020-05-24	61.4	A
USGS	09285900	2020-05-25	60.8	A
USGS	09285900	2020-05-26	60.3	A
USGS	09285900	2020-05-27	59.9	A
USGS	09285900	2020-05-28	59.3	A
USGS	09285900	2020-05-29	59.6	A
USGS	09285900	2020-05-30	59.5	A
USGS	09285900	2020-05-31	60.0	A
USGS	09285900	2020-06-01	59.2	A
USGS	09285900	2020-06-02	58.9	A
USGS	09285900	2020-06-03	59.0	A
USGS	09285900	2020-06-04	58.6	A
USGS	09285900	2020-06-05	57.8	A
USGS	09285900	2020-06-06	65.4	A
USGS	09285900	2020-06-07	67.3	A
USGS	09285900	2020-06-08	64.5	A
USGS	09285900	2020-06-09	60.8	A
USGS	09285900	2020-06-10	59.2	A
USGS	09285900	2020-06-11	58.0	A
USGS	09285900	2020-06-12	57.5	A
USGS	09285900	2020-06-13	57.2	A
USGS	09285900	2020-06-14	57.3	A
USGS	09285900	2020-06-15	56.7	A
USGS	09285900	2020-06-16	56.0	A
USGS	09285900	2020-06-17	56.3	A
USGS	09285900	2020-06-18	56.5	A
USGS	09285900	2020-06-19	56.0	A
USGS	09285900	2020-06-20	55.9	A
USGS	09285900	2020-06-21	55.3	A
USGS	09285900	2020-06-22	55.0	A
USGS	09285900	2020-06-23	54.8	A
USGS	09285900	2020-06-24	54.8	A
USGS	09285900	2020-06-25	54.5	A
USGS	09285900	2020-06-26	54.8	A
USGS	09285900	2020-06-27	54.1	A
USGS	09285900	2020-06-28	53.5	A
USGS	09285900	2020-06-29	53.7	A
USGS	09285900	2020-06-30	54.0	A
USGS	09285900	2020-07-01	53.4	A
USGS	09285900	2020-07-02	52.6	A
USGS	09285900	2020-07-03	52.7	A
USGS	09285900	2020-07-04	52.9	A
USGS	09285900	2020-07-05	52.2	A
USGS	09285900	2020-07-06	52.1	A
USGS	09285900	2020-07-07	51.7	A
USGS	09285900	2020-07-08	51.9	A
USGS	09285900	2020-07-09	51.5	A
USGS	09285900	2020-07-10	51.6	A
USGS	09285900	2020-07-11	51.2	A
USGS	09285900	2020-07-12	51.4	A
USGS	09285900	2020-07-13	51.0	A
USGS	09285900	2020-07-14	50.5	A
USGS	09285900	2020-07-15	50.5	A
USGS	09285900	2020-07-16	51.1	A
USGS	09285900	2020-07-17	51.4	A
USGS	09285900	2020-07-18	51.1	A
USGS	09285900	2020-07-19	50.7	A
USGS	09285900	2020-07-20	50.1	A
USGS	09285900	2020-07-21	49.7	A
USGS	09285900	2020-07-22	51.4	A
USGS	09285900	2020-07-23	51.9	A
USGS	09285900	2020-07-24	51.4	A
USGS	09285900	2020-07-25	50.8	A
USGS	09285900	2020-07-26	50.6	A
USGS	09285900	2020-07-27	51.5	A
USGS	09285900	2020-07-28	50.5	A
USGS	09285900	2020-07-29	48.9	A
USGS	09285900	2020-07-30	48.1	A
USGS	09285900	2020-07-31	48.4	A
USGS	09285900	2020-08-01	48.8	A
USGS	09285900	2020-08-02	48.5	A
USGS	09285900	2020-08-03	47.9	A
USGS	09285900	2020-08-04	47.9	A
USGS	09285900	2020-08-05	47.9	A
USGS	09285900	2020-08-06	48.1	A
USGS	09285900	2020-08-07	48.0	A
USGS	09285900	2020-08-08	47.8	A
USGS	09285900	2020-08-09	47.5	A
USGS	09285900	2020-08-10	48.7	A
USGS	09285900	2020-08-11	51.4	A
USGS	09285900	2020-08-12	50.1	A
USGS	09285900	2020-08-13	48.7	A
USGS	09285900	2020-08-14	48.5	A
USGS	09285900	2020-08-15	48.4	A
USGS	09285900	2020-08-16	48.0	A
USGS	09285900	2020-08-17	47.9	A
USGS	09285900	2020-08-18	47.7	A
USGS	09285900	2020-08-19	48.5	A
USGS	09285900	2020-08-20	49.5	A
USGS	09285900	2020-08-21	48.9	A
USGS	09285900	2020-08-22	48.7	A
USGS	09285900	2020-08-23	48.5	A
USGS	09285900	2020-08-24	47.9	A
USGS	09285900	2020-08-25	48.1	A
USGS	09285900	2020-08-26	47.2	A
USGS	09285900	2020-08-27	46.6	A
USGS	09285900	2020-08-28	46.2	A
USGS	09285900	2020-08-29	45.9	A
USGS	09285900	2020-08-30	45.7	A
USGS	09285900	2020-08-31	45.9	A
USGS	09285900	2020-09-01	45.9	A
USGS	09285900	2020-09-02	45.6	A
USGS	09285900	2020-09-03	44.8	A
USGS	09285900	2020-09-04	43.9	A
USGS	09285900	2020-09-05	45.9	A
USGS	09285900	2020-09-06	45.6	A
USGS	09285900	2020-09-07	45.9	A
USGS	09285900	2020-09-08	48.5	A
USGS	09285900	2020-09-09	48.3	A
USGS	09285900	2020-09-10	47.8	A
USGS	09285900	2020-09-11	47.1	A
USGS	09285900	2020-09-12	46.6	A
USGS	09285900	2020-09-13	46.1	A
USGS	09285900	2020-09-14	46.0	A
USGS	09285900	2020-09-15	46.3	A
USGS	09285900	2020-09-16	46.0	A
USGS	09285900	2020-09-17	46.2	A
USGS	09285900	2020-09-18	46.3	A
USGS	09285900	2020-09-19	46.5	A
USGS	09285900	2020-09-20	46.3	A
USGS	09285900	2020-09-21	45.9	A
USGS	09285900	2020-09-22	45.9	A:e
USGS	09285900	2020-09-23	43.7	A:e
USGS	09285900	2020-09-24	41.4	A:e
USGS	09285900	2020-09-25	41.4	A:e
USGS	09285900	2020-09-26	42.3	A:e
USGS	09285900	2020-09-27	45.4	A:e
USGS	09285900	2020-09-28	45.0	A:e
USGS	09285900	2020-09-29	46.9	A
USGS	09285900	2020-09-30	47.5	A
USGS	09285900	2020-10-01	46.8	A
USGS	09285900	2020-10-02	36.9	A
USGS	09285900	2020-10-03	34.3	A
USGS	09285900	2020-10-04	33.5	A
USGS	09285900	2020-10-05	32.9	A
USGS	09285900	2020-10-06	32.0	A
USGS	09285900	2020-10-07	32.3	A
USGS	09285900	2020-10-08	33.1	A
USGS	09285900	2020-10-09	33.0	A
USGS	09285900	2020-10-10	31.9	A
USGS	09285900	2020-10-11	32.4	A
USGS	09285900	2020-10-12	32.2	A:e
USGS	09285900	2020-10-13	31.1	A:e
USGS	09285900	2020-10-14	27.8	A:e
USGS	09285900	2020-10-15	26.2	A:e
USGS	09285900	2020-10-16	26.6	A:e
USGS	09285900	2020-10-17	26.8	A:e
USGS	09285900	2020-10-18	26.6	A:e
USGS	09285900	2020-10-19	26.8	A:e
USGS	09285900	2020-10-20	26.7	A:e
USGS	09285900	2020-10-21	26.9	A:e
USGS	09285900	2020-10-22	27.1	A:e
USGS	09285900	2020-10-23	26.9	A:e
USGS	09285900	2020-10-24	27.3	A
USGS	09285900	2020-10-25	27.9	A
USGS	09285900	2020-10-26	28.4	A:e
USGS	09285900	2020-10-27	27.7	A:e
USGS	09285900	2020-10-28	27.9	A
USGS	09285900	2020-10-29	27.3	A:e
USGS	09285900	2020-10-30	27.1	A
USGS	09285900	2020-10-31	27.1	A
USGS	09285900	2020-11-01	27.2	A
USGS	09285900	2020-11-02	27.4	A:e
USGS	09285900	2020-11-03	27.1	A
USGS	09285900	2020-11-04	26.3	A
USGS	09285900	2020-11-05	25.7	A
USGS	09285900	2020-11-06	26.9	A
USGS	09285900	2020-11-07	27.7	A
USGS	09285900	2020-11-08	27.8	A
USGS	09285900	2020-11-09	27.9	A
USGS	09285900	2020-11-10	26.7	A
USGS	09285900	2020-11-11	26.1	A
USGS	09285900	2020-11-12	25.5	A
USGS	09285900	2020-11-13	26.1	A:e
USGS	09285900	2020-11-14	27.1	A
USGS	09285900	2020-11-15	25.5	A
USGS	09285900	2020-11-16	26.4	A
USGS	09285900	2020-11-17	26.5	A
USGS	09285900	2020-11-18	29.3	A
USGS	09285900	2020-11-19	27.8	A
USGS	09285900	2020-11-20	27.6	A
USGS	09285900	2020-11-21	27.6	A
USGS	09285900	2020-11-22	26.9	A:e
USGS	09285900	2020-11-23	27.4	A
USGS	09285900	2020-11-24	27.9	A
USGS	09285900	2020-11-25	26.7	A:e
USGS	09285900	2020-11-26	26.7	A:e
USGS	09285900	2020-11-27	21.5	A:e
USGS	09285900	2020-11-28	21.2	A:e
USGS	09285900	2020-11-29	19.6	A:e
USGS	09285900	2020-11-30	19.9	A:e
USGS	09285900	2020-12-01	19.4	A:e
USGS	09285900	2020-12-02	18.6	A:e
USGS	09285900	2020-12-03	18.8	A:e
USGS	09285900	2020-12-04	14.6	A:e
USGS	09285900	2020-12-05	13.6	A:e
USGS	09285900	2020-12-06	16.6	A
USGS	09285900	2020-12-07	16.9	A
USGS	09285900	2020-12-08	16.7	A
USGS	09285900	2020-12-09	17.2	A
USGS	09285900	2020-12-10	21.1	A
USGS	09285900	2020-12-11	25.9	A
USGS	09285900	2020-12-12	27.0	A
USGS	09285900	2020-12-13	20.6	A
USGS	09285900	2020-12-14	29.7	A
USGS	09285900	2020-12-15	27.6	A
USGS	09285900	2020-12-16	29.5	A
USGS	09285900	2020-12-17	29.8	A
USGS	09285900	2020-12-18	28.7	A
USGS	09285900	2020-12-19	28.1	A
USGS	09285900	2020-12-20	27.8	A
USGS	09285900	2020-12-21	28.4	A
USGS	09285900	2020-12-22	28.4	A
USGS	09285900	2020-12-23	26.1	A:e
USGS	09285900	2020-12-24	22.8	A:e
USGS	09285900	2020-12-25	23.7	A:e
USGS	09285900	2020-12-26	27.8	A
USGS	09285900	2020-12-27	33.7	A
USGS	09285900	2020-12-28	33.3	A
USGS	09285900	2020-12-29	31.9	A
USGS	09285900	2020-12-30	35.0	A:e
USGS	09285900	2020-12-31	31.6	A:e
USGS	09285900	2021-01-01	30.3	A:e
USGS	09285900	2021-01-02	32.9	A:e
USGS	09285900	2021-01-03	36.1	A:e
USGS	09285900	2021-01-04	31.4	A:e
USGS	09285900	2021-01-05	29.5	A
USGS	09285900	2021-01-06	25.6	A:e
USGS	09285900	2021-01-07	26.3	A:e
USGS	09285900	2021-01-08	28.6	A
USGS	09285900	2021-01-09	22.5	A:e
USGS	09285900	2021-01-10	21.3	A:e
USGS	09285900	2021-01-11	22.4	A:e
USGS	09285900	2021-01-12	28.2	A:e
USGS	09285900	2021-01-13	31.6	A
USGS	09285900	2021-01-14	31.4	A:e
USGS	09285900	2021-01-15	29.0	A:e
USGS	09285900	2021-01-16	29.1	A
USGS	09285900	2021-01-17	28.7	A
USGS	09285900	2021-01-18	28.4	A
USGS	09285900	2021-01-19	26.7	A:e
USGS	09285900	2021-01-20	26.3	A:e
USGS	09285900	2021-01-21	27.4	A:e
USGS	09285900	2021-01-22	28.7	A
USGS	09285900	2021-01-23	28.7	A
USGS	09285900	2021-01-24	27.6	A
USGS	09285900	2021-01-25	27.8	A:e
USGS	09285900	2021-01-26	28.1	A
USGS	09285900	2021-01-27	27.6	A:e
USGS	09285900	2021-01-28	28.2	A
USGS	09285900	2021-01-29	27.8	A
USGS	09285900	2021-01-30	27.6	A
USGS	09285900	2021-01-31	27.1	A:e
USGS	09285900	2021-02-01	28.1	A:e
USGS	09285900	2021-02-02	28.6	A
USGS	09285900	2021-02-03	28.8	A
USGS	09285900	2021-02-04	29.2	A
USGS	09285900	2021-02-05	29.5	A
USGS	09285900	2021-02-06	29.8	A
USGS	09285900	2021-02-07	30.1	A
USGS	09285900	2021-02-08	30.0	A
USGS	09285900	2021-02-09	29.9	A
USGS	09285900	2021-02-10	29.9	A
USGS	09285900	2021-02-11	30.1	A
USGS	09285900	2021-02-12	30.5	A
USGS	09285900	2021-02-13	30.9	A
USGS	09285900	2021-02-14	30.3	A
USGS	09285900	2021-02-15	32.8	A:e
USGS	09285900	2021-02-16	30.9	A:e
USGS	09285900	2021-02-17	30.8	A
USGS	09285900	2021-02-18	31.5	A:e
USGS	09285900	2021-02-19	31.3	A
USGS	09285900	2021-02-20	31.0	A
USGS	09285900	2021-02-21	30.9	A
USGS	09285900	2021-02-22	31.0	A
USGS	09285900	2021-02-23	31.1	A
USGS	09285900	2021-02-24	30.6	A
USGS	09285900	2021-02-25	30.5	A
USGS	09285900	2021-02-26	31.6	A
USGS	09285900	2021-02-27	31.9	A:e
USGS	09285900	2021-02-28	31.5	A:e
USGS	09285900	2021-03-01	32.3	A:e
USGS	09285900	2021-03-02	31.6	A
USGS	09285900	2021-03-03	31.1	A
USGS	09285900	2021-03-04	31.1	A
USGS	09285900	2021-03-05	30.6	A
USGS	09285900	2021-03-06	30.8	A
USGS	09285900	2021-03-07	30.5	A
USGS	09285900	2021-03-08	30.2	A
USGS	09285900	2021-03-09	29.7	A
USGS	09285900	2021-03-10	30.0	A
USGS	09285900	2021-03-11	31.6	A
USGS	09285900	2021-03-12	30.7	A
USGS	09285900	2021-03-13	31.3	A
USGS	09285900	2021-03-14	31.0	A
USGS	09285900	2021-03-15	31.2	A
USGS	09285900	2021-03-16	31.1	A
USGS	09285900	2021-03-17	30.7	A
USGS	09285900	2021-03-18	30.4	A
USGS	09285900	2021-03-19	30.4	A
USGS	09285900	2021-03-20	30.6	A
USGS	09285900	2021-03-21	30.8	A
USGS	09285900	2021-03-22	30.4	A
USGS	09285900	2021-03-23	30.7	A
USGS	09285900	2021-03-24	30.4	A
USGS	09285900	2021-03-25	30.7	A
USGS	09285900	2021-03-26	30.6	A
USGS	09285900	2021-03-27	30.3	A
USGS	09285900	2021-03-28	30.0	A
USGS	09285900	2021-03-29	30.0	A
USGS	09285900	2021-03-30	29.9	A
USGS	09285900	2021-03-31	30.3	A
USGS	09285900	2021-04-01	31.2	A
USGS	09285900	2021-04-02	36.3	A
USGS	09285900	2021-04-03	37.1	A
USGS	09285900	2021-04-04	37.8	A
USGS	09285900	2021-04-05	38.3	A
USGS	09285900	2021-04-06	39.3	A
USGS	09285900	2021-04-07	40.0	A
USGS	09285900	2021-04-08	39.9	A
USGS	09285900	2021-04-09	40.1	A
USGS	09285900	2021-04-10	40.3	A
USGS	09285900	2021-04-11	40.3	A
USGS	09285900	2021-04-12	40.5	A
USGS	09285900	2021-04-13	40.8	A
USGS	09285900	2021-04-14	42.2	A
USGS	09285900	2021-04-15	42.0	A
USGS	09285900	2021-04-16	41.8	A
USGS	09285900	2021-04-17	41.8	A
USGS	09285900	2021-04-18	41.7	A
USGS	09285900	2021-04-19	41.5	A
USGS	09285900	2021-04-20	41.9	A
USGS	09285900	2021-04-21	42.1	A
USGS	09285900	2021-04-22	42.3	A
USGS	09285900	2021-04-23	42.2	A
USGS	09285900	2021-04-24	42.6	A
USGS	09285900	2021-04-25	43.0	A
USGS	09285900	2021-04-26	43.2	A
USGS	09285900	2021-04-27	44.3	A
USGS	09285900	2021-04-28	43.9	A
USGS	09285900	2021-04-29	43.1	A
USGS	09285900	2021-04-30	42.8	A
USGS	09285900	2021-05-01	43.6	A
USGS	09285900	2021-05-02	44.4	A
USGS	09285900	2021-05-03	46.6	A
USGS	09285900	2021-05-04	45.4	A
USGS	09285900	2021-05-05	44.7	A
USGS	09285900	2021-05-06	44.8	A
USGS	09285900	2021-05-07	45.0	A
USGS	09285900	2021-05-08	44.7	A
USGS	09285900	2021-05-09	45.4	A
USGS	09285900	2021-05-10	45.1	A
USGS	09285900	2021-05-11	44.8	A
USGS	09285900	2021-05-12	44.7	A
USGS	09285900	2021-05-13	44.4	A
USGS	09285900	2021-05-14	44.4	A
USGS	09285900	2021-05-15	44.5	A
USGS	09285900	2021-05-16	44.5	A
USGS	09285900	2021-05-17	44.5	A
USGS	09285900	2021-05-18	44.7	A
